shard_id	row_index	ck_id	county	ck_duchy	kingdom_867	kingdom_1066	kingdom_1178	empire_867	empire_1066	empire_1178	match_status	screen_status	top_qid	top_label	top_description	historical_title_id	historical_rank	historical_exists	accepted_parentage_count	scale_status	agent_task	notes
county-scale-005	201	c_chandax	Chandax	Krete	Krete	Krete	Krete	Byzantine Empire	Byzantine Empire	Byzantine Empire	fuzzy_label	defer	Q50964761	Chandax (Pauly-Wissowa)	encyclopedic article in Paulys Realencyclopädie der classischen Altertumswissenschaft (RE)				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-005	202	c_chania	Chania	Krete	Krete	Krete	Krete	Byzantine Empire	Byzantine Empire	Byzantine Empire	exact_label	defer	Q182299	Chania	city in Crete, Greece				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-005	203	c_charsianon	Charsianon	Charsianon	Anatolia	Anatolia	Rum	Byzantine Empire	Byzantine Empire	Byzantine Empire	exact_label	defer	Q509365	Charsianon	Byzantine district (theme)				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-005	204	c_cherso	Charso	Croatia	Croatia	Croatia	Croatia	Byzantine Empire	Byzantine Empire	Byzantine Empire	fuzzy_label	defer	Q580108	Charsonville	commune in Loiret, France				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-005	205	c_chartres	Chartres	Orleans	France	France	France	Francia	Francia	Francia	exact_label	defer	Q130272	Chartres	commune in Eure-et-Loir, France				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-005	206	c_torun	Chełmno	Masuria	Lithuania	Lithuania	Lithuania	Baltic Empire	Baltic Empire	Baltic Empire	exact_label	defer	Q161962	Chełmno	city and urban gmina of Poland				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-005	207	c_chernigov	Chernigov	Chernigov	Ruthenia	Ruthenia	Ruthenia	Russia	Russia	Russia	fuzzy_label	defer	Q157053	Chernihiv	capital city of Chernihiv Oblast in northeastern Ukraine				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-005	208	c_cherven	Cherven	Cherven Cities	Galicia-Volhynia	Galicia-Volhynia	Galicia-Volhynia	West-Slavia	West-Slavia	West-Slavia	fuzzy_label	defer	Q201458	Červień	city in Belarus				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-005	209	c_cheshire	Cheshire	Lancaster	England	England	England	Britannia	Britannia	Britannia	exact_label	defer	Q67287495	Cheshire	historic county of England				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-005	210	c_chilia	Chilia	Bugeac	Moldavia	Moldavia	Moldavia	Carpathia	Carpathia	Carpathia	exact_label	defer	Q21446872	Chilia	genus of birds				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-005	211	c_chios	Chios	Aegean Islands	Thessalonika	Thessalonika	Thessalonika	Byzantine Empire	Byzantine Empire	Byzantine Empire	exact_label	defer	Q160483	Chios	Greek island in the Aegean Sea				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-005	212	c_choklema	Choklema	Vologda	Bjarmaland	Bjarmaland	Bjarmaland	Russia	Russia	Russia	no_result								0	source_resolution_needed	Resolve CK3 seed to independent historical source candidate.	Wikidata search lead only; reviewer must confirm historical identity and dates before source promotion.
county-scale-005	213	c_chonae	Chonae	Thracesia	Nikaea	Nikaea	Nikaea	Byzantine Empire	Byzantine Empire	Byzantine Empire	exact_label	defer	Q1076036	Chonae	Byzantine city near ancient Colossae				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-005	214	c_chornobyl	Chornobyl	Kyiv	Ruthenia	Ruthenia	Ruthenia	Russia	Russia	Russia	fuzzy_label	defer	Q129677	Chernobyl	partially abandoned city in Kyiv Oblast, Ukraine				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-005	215	c_cieszyn	Cieszyn	Opolania	Poland	Poland	Poland	West-Slavia	West-Slavia	West-Slavia	exact_label	defer	Q321197	Cieszyn	border town in southern Poland and the administrative seat of Cieszyn County, Silesian Voivodeship				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-005	216	c_cilicia	Cilicia	Cilicia	Anatolia	Anatolia	Anatolia	Byzantine Empire	Byzantine Empire	Byzantine Empire	exact_label	defer	Q83646116	Cilicia	ship built in 2000				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-005	217	c_clermont	Clermont	Valois	France	France	France	Francia	Francia	Francia	fuzzy_label	defer	Q42168	Clermont-Ferrand	commune in Puy-de-Dôme, France				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-005	218	c_clermont_sur_allier	Clermont-sur-Allier	Auvergne	Aquitaine	France	France	Francia	Francia	Francia	no_result								0	source_resolution_needed	Resolve CK3 seed to independent historical source candidate.	Wikidata search lead only; reviewer must confirm historical identity and dates before source promotion.
county-scale-005	219	c_cleves	Cleves	Jülich	Lotharingia	Lotharingia	Lotharingia	Germania	Holy Roman Empire	Holy Roman Empire	fuzzy_label	defer	Q6842	Kleve	town in Kleve District, in North Rhine-Westphalia, Germany				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-005	220	c_coburg	Coburg	East Franconia	East Francia	East Francia	East Francia	Germania	Holy Roman Empire	Holy Roman Empire	exact_label	defer	Q14821	Coburg	town in Bavaria, Germany				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-005	221	c_coimbra	Coimbra	Coimbra	Galicia	Galicia	Portugal	Hispania	Hispania	Hispania	exact_label	defer	Q45412	Coimbra	municipality in Portugal				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-005	222	c_colmar	Colmar	Alsace	East Francia	East Francia	East Francia	Germania	Holy Roman Empire	Holy Roman Empire	exact_label	defer	Q130994	Colmar	commune in Haut-Rhin, France				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-005	223	c_cologne	Cologne	Lower Lotharingia	Lotharingia	Lotharingia	Lotharingia	Germania	Holy Roman Empire	Holy Roman Empire	exact_label	defer	Q365	Cologne	most populous city in North Rhine-Westphalia, Germany				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-005	224	c_colonea	Colonea	Chaldia	Pontus	Pontus	Pontus	Byzantine Empire	Byzantine Empire	Byzantine Empire	no_result								0	source_resolution_needed	Resolve CK3 seed to independent historical source candidate.	Wikidata search lead only; reviewer must confirm historical identity and dates before source promotion.
county-scale-005	225	c_comminges	Comminges	Armagnac	Aquitaine	France	France	Francia	Francia	Francia	exact_label	defer	Q104540575	Comminges	family name				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-005	226	c_como	Como	Lombardy	Italy	Italy	Italy	Italia	Italia	Italia	exact_label	defer	Q1308	Como	Italian city				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-005	227	c_constanta	Constanta	Dobrudja	Bulgaria	Bulgaria	Bulgaria	Byzantine Empire	Byzantine Empire	Byzantine Empire	fuzzy_label	defer	Q79808	Constanța	city in Constanța County, Romania				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-005	228	c_cordoba	Cordoba	Cordoba	Andalusia	Andalusia	Andalusia	Hispania	Hispania	Hispania	fuzzy_label	defer	Q5818	Córdoba	municipality in the province of Córdoba, Spain				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-005	229	c_cornouaille	Cornouaille	Brittany	Brittany	Brittany	Brittany	Francia	Francia	Francia	exact_label	defer	Q1134273	Cornouaille	historic province of Brittanny				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
